,Title,Link,Day,Time,Where,Image link
37,2023 TITAN Innovation Awards Season 2 is Calling for Regular Entries!,https://www.facebook.com/events/118107168053983/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,Today,Happening Now,Online,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375023164_793461546116801_4484545879018612292_n.jpg?stp=c248.0.1425.950a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=3TS8_0Nh-V8AX96C-eb&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDFNHsBn34DmpJBBPNVhT8msUndL5j44t7ZIMUfmG0FDQ&oe=64FDCA72
38,Final show of the summer concert series,https://www.facebook.com/events/691189672912389/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 18:59 EDT AND 1 MORE,Jasper Kitchen + Bar,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/374635559_1172464307020781_952604794537184811_n.jpg?stp=c128.0.945.630a_dst-jpg_s168x128&_nc_cat=104&ccb=1-7&_nc_sid=934829&_nc_ohc=2ufP7vyjYfIAX_e_6vw&_nc_ht=scontent.fbho3-2.fna&oh=00_AfD0QJ3Tpaiyk2qQS3aES0721E1TR_hhXvJDQ9f_ezv3dA&oe=64FDE5FC
39,Cheeseburger In Paradise - Jimmy Buffet Tribute Night,https://www.facebook.com/events/816073180165810/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 18:00 EDT,Dive Wine & Spirits,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375791871_675251784625370_7018880667955930260_n.jpg?stp=c0.35.168.112a_dst-jpg_p168x128&_nc_cat=104&ccb=1-7&_nc_sid=934829&_nc_ohc=gl1hsvAq_rIAX-Vk3dj&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBDbfdrilroo4UQJcwR36OO-F6IHSifHInLwU5_FVxpAA&oe=64FE6E2E
40,Guy Bynum Livestock Auction-Sept Sale,https://www.facebook.com/events/843287690530769/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP-10 SEP,Guy Bynum Livestock-Attalla,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/373330897_772173698250387_8191938331012205462_n.jpg?stp=c127.0.1386.924a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=IuCMA4NXp70AX-UpNWa&_nc_ht=scontent.fbho3-3.fna&oh=00_AfA9pm-Kt_sOzT-1R29RJ5fiDr3sekPMWtPz_pNXWLNhlA&oe=64FDE7DA
41,Let's Honor the Wise Man Jimmy Buffett All Weekend Long!,https://www.facebook.com/events/865571991803327/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP-9 SEP,Between the Antlers,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/375769582_615247800806905_4637417989683968148_n.jpg?stp=c0.19.2048.1366a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=YvgW1OCYvXYAX--R2cy&_nc_ht=scontent.fbho3-3.fna&oh=00_AfCwfREYWGQJbXikf4nL9x9puQMi33KJZCIlyn4mE1Vw3Q&oe=64FE6CAF
42,Brendan Kehoe,https://www.facebook.com/events/961706438253225/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 19:00 EDT,927 Reserve,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375817141_318592647360096_9078292201864820003_n.jpg?stp=c0.41.168.112a_dst-jpg_p168x128&_nc_cat=104&ccb=1-7&_nc_sid=934829&_nc_ohc=neOYCaY7Q0kAX-nxumZ&_nc_ht=scontent.fbho3-2.fna&oh=00_AfA01RCcCWIq-xRLg5aCvJjFR6SGsKh6STw-LVlLqj5F_g&oe=64FF2D1B
43,Billy Washburn “Sunday Funday”,https://www.facebook.com/events/1009388996878491/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 15:00 CDT,Danvers Y Bar & Grill,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375736928_316041820953236_6203154510250627216_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=X27cK0zltR4AX-B2Q4h&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCYSvQ_kxZnAj-5NOqPe3p5Ju2xJf4cVvwekgMNbi2SIg&oe=64FE3734
44,Orphan Jon & The Abandoned at 18th St Bar & Grill,https://www.facebook.com/events/1442002253029591/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP AT 20:00 PDT,18th Street Bar and Grill,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375456874_323600270235601_7078603042232401531_n.jpg?stp=c0.46.168.112a_dst-jpg_p168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=Ek7o9WF0yj0AX82OdZO&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDSv_KfPxQZyByYpg80J0MtRwfcn7lwcm_HWEPlcAVNLg&oe=64FED9BB
45,Fall Flair,https://www.facebook.com/events/6368031336629723/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,Today,Happening Now,Hair By Angie,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375757638_6460239650698392_8317874772708754211_n.jpg?stp=c0.6.801.534a_cp6_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=-hBURkPDY7oAX_g3l8R&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDxHIhhkpojc06ocfGzyqLy6tbex5-OS5FkBYg2c1cgSw&oe=64FE11D9
46,Doggy Paddle Parma Heights Dog Swim,https://www.facebook.com/events/661931205811795/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 12:00 EDT,Parma Heights Community Pool,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/364244664_329079446347525_1546258355075283345_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=gualJjIwWaUAX_JveJT&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDkY6Ae832yyJRW4Kw1CgsGIFO3a6B6OvOGfqH6_hn3XQ&oe=64FE49A8
47,Limitless Sunday Brunch Buffet,https://www.facebook.com/events/575369414805249/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 12:00 UTC-04 AND 2 MORE,Fairmont El San Juan Hotel,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/356636071_960496965381494_1618072028163424033_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=105&ccb=1-7&_nc_sid=934829&_nc_ohc=vEgJUYs7T8QAX-ctS-3&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCZuB2B8v1MPRxbnE0_1YRHXRcWybnXOss1VKfBUdakJQ&oe=64FE2EC3
48,Back to School Puppuccino Fundraiser,https://www.facebook.com/events/1357736378287640/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,THU, 7 SEP AT 07:00 PDT AND 23 MORE,Dogtopia of Rocklin,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/365813679_1373890596523065_7498713202450051728_n.jpg?stp=c0.38.163.109a_dst-jpg_p75x225&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=auZNRh4Uv6wAX-TTRVU&_nc_ht=scontent.fbho3-3.fna&oh=00_AfCt3Fr7Lx2LTUWdTErx9L5r9oWhXo3e3fTuwmNQt3C1KA&oe=64FE782B
49,Milo Arts Open Studio!,https://www.facebook.com/events/850391579803248/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 11:00 EDT,Milo Arts,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/374263153_10223778157384164_7840149795796357242_n.jpg?stp=c0.12.168.112a_dst-jpg_p168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=ZRuq6H5cA1MAX93l81F&_nc_ht=scontent.fbho3-2.fna&oh=00_AfAiDRGFQCNiqOMb-8t_fyBGdjd-IR1l2teKypoVopdyNg&oe=64FDDBD8
50,US-23 Sunday Market,https://www.facebook.com/events/730061072141100/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:00 EDT AND 6 MORE,Bravata’s Restorations,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/346476992_220813334006616_3499455830532558661_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=8Vc0am-bGEQAX_QE00q&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBYaZRXOBivpOMBhKm708_1s6bjUwp22ax74Qa_OndmJw&oe=64FF3A38
51,PowerTime,https://www.facebook.com/events/795018672192404/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 17:00 EDT AND 14 MORE,Online,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/344801801_1670702380036062_2008955834708619035_n.jpg?stp=c75.0.810.540a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=mT4xTSukN9IAX_EZF2C&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDzkdR66Q8pVCC_dJqoOVZo3qB_LPCOD5ZksP-sCrFfwg&oe=64FE2E66
52,Taylorville Farmers Market,https://www.facebook.com/events/3604444849790074/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 09:00 CDT,Small Town Taylorville,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/366610754_769058828559882_1124508571920769219_n.jpg?stp=c18.0.1044.696a_dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=Bk9W24cBIoQAX-MKDz1&_nc_ht=scontent.fbho3-1.fna&oh=00_AfCO9DPu1Zpdt74uxXJva_l9fUjvORsnHroV_iz3pJBXeA&oe=64FDF513
53,Meg & Lisa at Spotlight CLE,https://www.facebook.com/events/206959215507316/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP AT 20:00 EDT,Spotlight Cleveland,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375825207_800935918701517_3216950374212484574_n.jpg?stp=c162.0.1724.1149a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=jF6ZCz7pR3oAX_2vn-v&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAtwXqBxretvpWdE9klwln5Paz5MolE7LcGK5nYb9Gl3g&oe=64FD748B
54,BinGo,https://www.facebook.com/events/5955331777901575/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 13:00 CDT,Eagle Fitness Nutrition,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375733259_259977763529197_1522592679944393516_n.jpg?stp=c0.10.168.112a_dst-jpg_p168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=EC3TFQ34g4cAX8F10yB&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDbZK2baxThjaJRkRUsORQpUZz8iuZCDoQQkRwt2n7FLw&oe=64FEF326
55,Oration Et Labor - An Exhibit of Paintings by Jeff Skvaril,https://www.facebook.com/events/716723973613030/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 14:00 UTC+10,DNA Building,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/375470656_122101053296031800_8441448565170293733_n.jpg?stp=c389.0.810.540a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=gh79THwVxnwAX-oQoP2&_nc_ht=scontent.fbho3-2.fna&oh=00_AfD_QF3PncoFjqBKlaAVwv5oGOMap9nBEmghM6fxEWhTJg&oe=64FEB31B
57,Back to the 80s popup event,https://www.facebook.com/events/948772186231687/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 12:00 PDT,Courthouse Plaza,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/366716742_1045358056745780_2427997711541987364_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=IDLrQnQd5gQAX9ZIFUk&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDwI_SDzQ8AGfIOCqd0dAeFD015-F8FBLW-9Q3kktMc-w&oe=64FF4451
58,Mattresses Must Go!!!,https://www.facebook.com/events/6804576136269611/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 10:00 CDT,BoxDrop Princeton,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375799819_638458138388677_5058904355803030390_n.jpg?stp=dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=oxoAQjlHm5cAX9CNm_G&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAc5PIaJ5VmwPzmQcmjw9PWMe40HHWe95-pvtybCAzcBg&oe=64FDA317
59,Fundraising/Mini Adoption Event,https://www.facebook.com/events/3230640150568198/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 15:00 EDT,"Jimmy’s General Store Turner, ME",https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/375025336_305560632121653_2384607847254869115_n.jpg?stp=c0.37.168.112a_dst-jpg_p168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=iho_8dcqWvAAX_n41Uj&_nc_ht=scontent.fbho3-1.fna&oh=00_AfA6lbNNbgVgWfQx84FtW_AUwzC9dXcMbYQTRr3nxDygzA&oe=64FDF17E
60,Cancer benefit for Dominic Knutson,https://www.facebook.com/events/1949541075419898/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 15:00 CDT,Valley Inn Bar and Grill,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/368028320_1053876612301819_622747115188500033_n.jpg?stp=c0.83.168.112a_cp6_dst-jpg_p168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=guiw4PXOC7wAX8snO0r&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDFxg_sLManJ4vrvyJsreXhBaYf7tc8zXc3Xxz6R0L_Xg&oe=64FEF307
61,Ohio State vs Youngstown State,https://www.facebook.com/events/307562221659308/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 12:00 EDT,Jerzee's Cafe,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/367697803_716279493846725_7441888390360979283_n.jpg?stp=c0.32.168.112a_dst-jpg_p168x128&_nc_cat=102&ccb=1-7&_nc_sid=934829&_nc_ohc=nypItSSvkJ0AX9pNjlF&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBxgjQtU7eSHoKcU64k0Jpqnz1x5r_G8CEo0LO0Rmpd3w&oe=64FDAFB4
62,Iowa Vs Iowa State & CV Fish Market,https://www.facebook.com/events/6225207527608392/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 12:00 CDT,Allerton Brewing Company,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/374492386_778248100966903_5165270542881056612_n.jpg?stp=c75.0.510.340a_dst-jpg_s168x128&_nc_cat=102&ccb=1-7&_nc_sid=934829&_nc_ohc=o3D860MhQY4AX8-R111&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBoY_Yvlom3Ijp5Hmz7Hmv5nvn1-QMVeJvxUos5FEXuVQ&oe=64FD99A9
63,Eric Colson Dyno Night,https://www.facebook.com/events/828694818661200/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 16:00 EDT,Brubaker Performance inc,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/365727506_794809705766251_5229605324773169814_n.jpg?stp=c0.37.168.112a_dst-jpg_p168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=f_ECgu2wqZQAX-_cLqM&_nc_ht=scontent.fbho3-2.fna&oh=00_AfC8ZfGOud9gWoNeQh-aGdUvx4KKFRlGnMBgfaD8l18Odg&oe=64FDB1E0
64,Witzigman x3 Retirement Bash,https://www.facebook.com/events/191152037138373/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 10:00 PDT,Station 233 The Simple Bar,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/366353323_6747649031932272_8187157304604863365_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=Kz7jUOqYxYIAX-ymAht&_nc_oc=AQnpsGTiKnTc0PqK33RefrkGGSt1pKp5WK-6LncaOM2Y6e4zvFm70IFwO1tirbIld09AsSmk-aC45v3SPUArHa6p&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDNSxTdejSEve158nPMHQmnLWwRW7bwTxFntraXzoZcyg&oe=64FE3F08
65,"DD & Company @ House’s Parkwood Tavern 8-11pm (Olean, NY)",https://www.facebook.com/events/6332052936893334/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP AT 20:00 EDT,House’s Parkwood Tavern,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/367419941_780992127363537_5792697871056837585_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=101&ccb=1-7&_nc_sid=934829&_nc_ohc=hhT933LMxxEAX_e_Rps&_nc_ht=scontent.fbho3-3.fna&oh=00_AfCr_RAnI1ieM49YMvnpylQzTdIiBg4f6eoY6p44GU8-yw&oe=64FDC91F
66,The 413s Live! From the Holyoke Elks Club!,https://www.facebook.com/events/811150920496650/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 18:00 EDT,Holyoke Elks Lodge 902,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/366326791_304588858751135_1817149258532090861_n.jpg?stp=c0.37.168.112a_cp6_dst-jpg_p168x128&_nc_cat=102&ccb=1-7&_nc_sid=934829&_nc_ohc=tsWwbD_H10kAX910-KW&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDPK48GD9XI5DSmCBJqMoKuk21S5hHEiL8NjF8uFHPJwQ&oe=64FE2A94
67,Piercings Permanents & Prosecco,https://www.facebook.com/events/1422444354994507/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 8 SEP AT 18:00 PDT,Electric Beauty,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/366570861_777822307681357_3068851327218728683_n.jpg?stp=c0.43.168.112a_cp6_dst-jpg_p168x128&_nc_cat=105&ccb=1-7&_nc_sid=934829&_nc_ohc=vmlfu5BMh-kAX-a8JMI&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDZ7F_CxFB3UQTHKhjF5jGBrf_q1qpMYqY3HEB3eNlTSw&oe=64FF2DC0
68,Fill the Truck and Customer Appreciation,https://www.facebook.com/events/5910848095686570/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 09:00 EDT,Bushel & A Peck -B&P Page,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/361221910_10167992971080503_4610142298242901667_n.jpg?stp=c0.5.168.112a_cp6_dst-jpg_p168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=O4w0zBlzpl4AX8yZ0b8&_nc_ht=scontent.fbho3-2.fna&oh=00_AfAOGzKm4-V2aD-oxbYz5esu1J2GiAK9Aa0htTRpPB5ZxQ&oe=64FDD421
69,Battle of the Bands,https://www.facebook.com/events/189069150720388/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 14:00 CDT,Big Axe Bar and Grill,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/367709458_336729772031748_2013972601060788358_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=kAOdAbkd0ToAX8iubd-&_nc_ht=scontent.fbho3-2.fna&oh=00_AfARcWCRd4ayfGSvIHteJT4tehmVuvamKqwcxgvimC67mA&oe=64FEE678
70,Lo5t At The Tavern,https://www.facebook.com/events/588166713262592/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 20:00 MDT,Two Rivers Tavern GJ,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/366015692_755833449886037_1531998361916929936_n.jpg?stp=c0.3.164.109a_dst-jpg_p118x118&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=v181dyuPsIoAX-rAowg&_nc_ht=scontent.fbho3-1.fna&oh=00_AfB4zlP_7LTL9kRivKTn9QpDHA-0YfOHFw2Aa0gPsdQc6w&oe=64FE1A35
72,3 Souls at the Keg & Kettle Patio,https://www.facebook.com/events/475544034753034/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 19:00 CDT,Keg & Kettle Bar,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/324017732_2156889854521259_4614961852778884081_n.jpg?stp=dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=y9wTBQkTYIIAX9zW4DU&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAmfVQYrBBUtMJXkrEP4yL7BUCW__11GR24S0yUmucFAw&oe=64FDF774
73,Bull Rush Bay,https://www.facebook.com/events/272354368946122/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 20:00 EDT,2-E’s Bar and Grill,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/370314573_283256567786841_3612226741088016913_n.jpg?stp=c0.56.2048.1366a_cp6_dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=Cpw0nz7IPi4AX9LHxBp&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAMWoW7H9DOmdkXKBzNgtmRDheNQP_oj036_GRmaK6JJw&oe=64FEA312
74,She Shoots Straight,https://www.facebook.com/events/889312715450762/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 07:30 EDT,Wrentham Sportsman’s Association,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/330930257_714897300182229_3679064836985089679_n.jpg?stp=c66.0.376.251a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=BfV8R9B7UC4AX-Uq8To&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDYxHJLRcAHCJLPxIb-ax2YTGicNiY_i21ea2WWteS3bg&oe=64FE7757
